〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
2022/3/24,8:45,27420,27470,27420,27440,666,,8:45,27420,27470,27420,27470,722,,8:45,27420,27470,27420,27430,812,,8:45,27420,27470,27400,27400,1234,,8:45,27420,27470,27400,27410,1572,,8:45,27420,27470,27400,27460,2384,,8:45,27420,27570,27400,27550,5004,,8:45,27420,27570,27380,27460,8589,,2022/3/24,27420,27930,27380,27840,31473,,2022/3/24,27860,28140,27770,28100,15823
2022/3/24,8:46,27450,27460,27440,27460,26,,8:48,27460,27460,27420,27430,142,,8:50,27420,27430,27400,27400,422,,8:55,27400,27470,27400,27460,1150,,9:00,27410,27570,27410,27550,3432,,9:05,27460,27570,27430,27460,4154,,9:15,27540,27550,27380,27460,3585,,9:45,27450,27550,27390,27540,3650,,,,,,,,,,,,,,
2022/3/24,8:47,27450,27470,27450,27470,30,,8:51,27430,27430,27400,27410,277,,8:55,27400,27420,27400,27410,338,,9:05,27460,27570,27460,27550,2620,,9:15,27540,27550,27430,27440,1884,,9:25,27460,27470,27380,27460,2051,,9:45,27450,27470,27400,27400,1396,,10:45,27540,27540,27460,27520,2547,,,,,,,,,,,,,,
2022/3/24,8:48,27460,27460,27440,27440,48,,8:54,27410,27420,27400,27410,262,,9:00,27410,27470,27410,27460,812,,9:15,27540,27550,27430,27460,1534,,9:30,27440,27470,27380,27460,1701,,9:45,27450,27470,27420,27430,938,,10:15,27400,27550,27390,27540,2254,,11:45,27520,27550,27490,27540,1807,,,,,,,,,,,,,,
2022/3/24,8:49,27450,27450,27430,27430,42,,8:57,27410,27420,27410,27410,169,,9:05,27460,27560,27460,27560,1699,,9:25,27460,27470,27380,27430,1301,,9:45,27450,27470,27420,27450,701,,10:05,27430,27440,27390,27410,894,,10:45,27540,27540,27470,27480,1483,,12:45,27530,27760,27520,27730,4184,,,,,,,,,,,,,,
2022/3/24,8:50,27420,27430,27420,27430,52,,9:00,27410,27470,27410,27450,600,,9:10,27560,27570,27530,27550,921,,9:35,27430,27470,27380,27460,750,,10:00,27440,27440,27400,27400,695,,10:25,27400,27550,27400,27540,1818,,11:15,27480,27530,27460,27520,1064,,13:45,27730,27850,27700,27840,3948,,,,,,,,,,,,,,
2022/3/24,8:51,27430,27430,27420,27420,73,,9:03,27460,27540,27440,27520,1026,,9:15,27540,27550,27500,27500,645,,9:45,27450,27470,27420,27450,489,,10:15,27400,27430,27390,27400,582,,10:45,27540,27540,27470,27490,1089,,11:45,27520,27550,27490,27520,639,,14:45,27840,27930,27820,27850,4997,,,,,,,,,,,,,,
2022/3/24,8:52,27420,27420,27400,27400,169,,9:06,27520,27560,27480,27550,660,,9:20,27500,27500,27430,27460,889,,9:55,27440,27460,27420,27430,449,,10:30,27400,27550,27400,27540,1672,,11:05,27490,27510,27460,27470,800,,12:15,27520,27550,27500,27540,1168,,15:15,27840,27840,27840,27840,1751,,,,,,,,,,,,,,
2022/3/24,8:53,27400,27410,27400,27410,35,,9:09,27560,27570,27540,27550,579,,9:25,27460,27470,27440,27440,350,,10:05,27430,27440,27400,27400,458,,10:45,27540,27540,27470,27480,863,,11:25,27470,27530,27470,27520,658,,12:45,27530,27670,27520,27660,2425,,16:30,27860,27920,27800,27870,2877,,,,,,,,,,,,,,
2022/3/24,8:54,27410,27420,27400,27400,93,,9:12,27550,27560,27530,27550,567,,9:30,27440,27440,27380,27430,951,,10:15,27400,27430,27390,27410,436,,11:00,27480,27510,27470,27480,620,,11:45,27520,27550,27490,27500,399,,13:15,27660,27760,27660,27730,1759,,17:30,27870,27940,27870,27900,1376,,,,,,,,,,,,,,
