Session,Trade Type,Entry Price,Exit Price,Profit/Loss,Target Reached,Date,Time
Morning,Buy,2864.5,2864.0,-0.5,False,2025-03-24,09:35:00
Morning,Buy,2864.5,2860.0,-4.5,False,2025-03-24,09:40:00
Morning,Buy,2860.0,2863.5,3.5,False,2025-03-24,09:45:00
Morning,Sell,2863.5,2859.5,4.0,False,2025-03-24,09:50:00
Morning,Buy,2860.0,2862.0,2.0,False,2025-03-24,09:55:00
Morning,Sell,2862.0,2852.0,10.0,False,2025-03-24,10:00:00
Morning,Buy,2852.0,2852.0,0.0,False,2025-03-24,10:05:00
Morning,,2852.0,,0.0,False,2025-03-24,10:10:00
Morning,Sell,2858.0,2862.0,-4.0,False,2025-03-24,10:15:00
Morning,Sell,2862.0,2861.5,0.5,False,2025-03-24,10:20:00
Morning,Buy,2862.0,2860.0,-2.0,False,2025-03-24,10:25:00
Morning,Buy,2859.5,2859.5,0.0,False,2025-03-24,10:30:00
Morning,,2859.5,,0.0,False,2025-03-24,10:35:00
Morning,Sell,2863.0,2875.5,-12.5,False,2025-03-24,10:40:00
Morning,Sell,2876.0,2872.5,3.5,False,2025-03-24,10:45:00
Morning,Buy,2872.5,2872.0,-0.5,False,2025-03-24,10:50:00
Morning,Buy,2872.0,2869.0,-3.0,False,2025-03-24,10:55:00
Morning,Buy,2870.0,2868.5,-1.5,False,2025-03-24,11:00:00
Morning,Buy,2869.0,2873.5,4.5,False,2025-03-24,11:05:00
Morning,Sell,2873.0,2871.0,2.0,False,2025-03-24,11:10:00
Morning,Buy,2871.0,2871.5,0.5,False,2025-03-24,11:15:00
Morning,Sell,2871.0,2868.0,3.0,False,2025-03-24,11:20:00
Morning,Buy,2868.0,2869.5,1.5,False,2025-03-24,11:25:00
Morning,Sell,2869.5,2869.5,0.0,False,2025-03-24,11:30:00
Morning,,2942.0,,0.0,False,2025-03-25,09:00:00
Morning,,2941.5,,0.0,False,2025-03-25,09:05:00
Morning,Buy,2935.5,2950.5,15.0,True,2025-03-25,09:10:00
Morning,Sell,2949.5,2949.0,0.5,False,2025-03-25,09:15:00
Morning,Buy,2949.0,2951.0,2.0,False,2025-03-25,09:20:00
Morning,Sell,2951.0,2954.5,-3.5,False,2025-03-25,09:25:00
Morning,Sell,2954.0,2953.0,1.0,False,2025-03-25,09:30:00
Morning,Buy,2952.5,2950.0,-2.5,False,2025-03-25,09:35:00
Morning,Buy,2951.0,2947.5,-3.5,False,2025-03-25,09:40:00
Morning,Buy,2947.5,2942.5,-5.0,False,2025-03-25,09:45:00
Morning,Buy,2942.5,2943.0,0.5,False,2025-03-25,09:50:00
Morning,Sell,2942.5,2934.0,8.5,False,2025-03-25,09:55:00
Morning,Buy,2934.0,2925.0,-9.0,False,2025-03-25,10:00:00
Morning,Buy,2925.0,2913.5,-11.5,False,2025-03-25,10:05:00
Morning,Buy,2913.0,2920.0,7.0,False,2025-03-25,10:10:00
Morning,Sell,2920.5,2920.0,0.5,False,2025-03-25,10:15:00
Morning,Buy,2920.0,2913.5,-6.5,False,2025-03-25,10:20:00
Morning,Buy,2914.0,2908.5,-5.5,False,2025-03-25,10:25:00
Morning,Buy,2908.5,2905.5,-3.0,False,2025-03-25,10:30:00
Morning,Buy,2905.0,2905.0,0.0,False,2025-03-25,10:35:00
Morning,,2905.0,,0.0,False,2025-03-25,10:40:00
Morning,Buy,2902.5,2895.5,-7.0,False,2025-03-25,10:45:00
Morning,Buy,2896.0,2895.0,-1.0,False,2025-03-25,10:50:00
Morning,Buy,2895.0,2897.5,2.5,False,2025-03-25,10:55:00
Morning,Sell,2897.0,2899.5,-2.5,False,2025-03-25,11:00:00
Morning,Sell,2899.5,2896.5,3.0,False,2025-03-25,11:05:00
Morning,Buy,2896.5,2894.0,-2.5,False,2025-03-25,11:10:00
Morning,Buy,2894.5,2891.0,-3.5,False,2025-03-25,11:15:00
Morning,Buy,2890.5,2887.5,-3.0,False,2025-03-25,11:20:00
Morning,Buy,2887.5,2887.5,0.0,False,2025-03-25,11:25:00
Morning,,2887.0,,0.0,False,2025-03-25,11:30:00
Morning,Buy,2870.0,2877.5,7.5,False,2025-03-26,09:05:00
Morning,Sell,2878.0,2871.5,6.5,False,2025-03-26,09:10:00
Morning,Buy,2872.0,2854.0,-18.0,False,2025-03-26,09:15:00
Morning,Buy,2854.5,2860.0,5.5,False,2025-03-26,09:20:00
Morning,Sell,2860.0,2854.5,5.5,False,2025-03-26,09:25:00
Morning,Buy,2854.5,2850.0,-4.5,False,2025-03-26,09:30:00
Morning,Buy,2850.0,2862.0,12.0,False,2025-03-26,09:35:00
Morning,Sell,2861.5,2860.0,1.5,False,2025-03-26,09:40:00
Morning,Buy,2860.5,2862.5,2.0,False,2025-03-26,09:45:00
Morning,Sell,2862.5,2858.0,4.5,False,2025-03-26,09:50:00
Morning,Buy,2858.0,2853.0,-5.0,False,2025-03-26,09:55:00
Morning,Buy,2853.0,2852.5,-0.5,False,2025-03-26,10:00:00
Morning,Buy,2852.5,2851.5,-1.0,False,2025-03-26,10:05:00
Morning,Buy,2852.0,2852.5,0.5,False,2025-03-26,10:10:00
Morning,Sell,2853.0,2852.0,1.0,False,2025-03-26,10:15:00
Morning,Buy,2852.0,2850.5,-1.5,False,2025-03-26,10:20:00
Morning,Buy,2851.0,2846.5,-4.5,False,2025-03-26,10:25:00
Morning,Buy,2847.0,2849.5,2.5,False,2025-03-26,10:30:00
Morning,Sell,2850.0,2851.0,-1.0,False,2025-03-26,10:35:00
Morning,Sell,2851.5,2853.0,-1.5,False,2025-03-26,10:40:00
Morning,Sell,2852.5,2853.5,-1.0,False,2025-03-26,10:45:00
Morning,Sell,2854.0,2857.0,-3.0,False,2025-03-26,10:50:00
Morning,Sell,2857.0,2858.5,-1.5,False,2025-03-26,10:55:00
Morning,Sell,2858.5,2859.5,-1.0,False,2025-03-26,11:00:00
Morning,Sell,2860.0,2862.0,-2.0,False,2025-03-26,11:05:00
Morning,Sell,2862.0,2862.5,-0.5,False,2025-03-26,11:10:00
Morning,Sell,2862.5,2865.5,-3.0,False,2025-03-26,11:15:00
Morning,Sell,2865.5,2862.5,3.0,False,2025-03-26,11:20:00
Morning,Buy,2862.5,2864.0,1.5,False,2025-03-26,11:25:00
Morning,Sell,2865.0,2865.0,0.0,False,2025-03-26,11:30:00
Morning,,2780.0,,0.0,False,2025-03-27,09:05:00
Morning,Sell,2796.5,2817.0,-20.5,False,2025-03-27,09:10:00
Morning,Sell,2817.0,2802.0,15.0,True,2025-03-27,09:15:00
Morning,Buy,2805.0,2812.0,7.0,False,2025-03-27,09:20:00
Morning,Sell,2811.5,2816.5,-5.0,False,2025-03-27,09:25:00
Morning,Sell,2817.0,2809.5,7.5,False,2025-03-27,09:30:00
Morning,Buy,2809.5,2813.0,3.5,False,2025-03-27,09:35:00
Morning,Sell,2813.0,2815.0,-2.0,False,2025-03-27,09:40:00
Morning,Sell,2815.0,2806.0,9.0,False,2025-03-27,09:45:00
Morning,Buy,2805.5,2797.0,-8.5,False,2025-03-27,09:50:00
Morning,Buy,2796.5,2786.5,-10.0,False,2025-03-27,09:55:00
Morning,Buy,2786.5,2788.0,1.5,False,2025-03-27,10:00:00
Morning,Sell,2788.0,2786.5,1.5,False,2025-03-27,10:05:00
Morning,Buy,2786.5,2786.5,0.0,False,2025-03-27,10:10:00
Morning,,2787.0,,0.0,False,2025-03-27,10:15:00
Morning,Buy,2783.0,2779.0,-4.0,False,2025-03-27,10:20:00
Morning,Buy,2779.5,2779.5,0.0,False,2025-03-27,10:25:00
Morning,,2779.5,,0.0,False,2025-03-27,10:30:00
Morning,Sell,2780.5,2781.0,-0.5,False,2025-03-27,10:35:00
Morning,Sell,2781.0,2788.0,-7.0,False,2025-03-27,10:40:00
Morning,Sell,2788.0,2791.5,-3.5,False,2025-03-27,10:45:00
Morning,Sell,2791.0,2783.0,8.0,False,2025-03-27,10:50:00
Morning,Buy,2783.5,2780.5,-3.0,False,2025-03-27,10:55:00
Morning,Buy,2780.5,2785.5,5.0,False,2025-03-27,11:00:00
Morning,Sell,2786.0,2788.5,-2.5,False,2025-03-27,11:05:00
Morning,Sell,2788.0,2789.5,-1.5,False,2025-03-27,11:10:00
Morning,Sell,2789.5,2790.0,-0.5,False,2025-03-27,11:15:00
Morning,Sell,2790.0,2797.0,-7.0,False,2025-03-27,11:20:00
Morning,Sell,2797.0,2795.5,1.5,False,2025-03-27,11:25:00
Morning,Buy,2795.0,2794.0,-1.0,False,2025-03-27,11:30:00
Morning,Buy,2709.5,2694.5,-15.0,False,2025-03-28,09:05:00
Morning,Buy,2695.0,2704.0,9.0,False,2025-03-28,09:10:00
Morning,Sell,2703.5,2703.0,0.5,False,2025-03-28,09:15:00
Morning,Buy,2703.0,2699.0,-4.0,False,2025-03-28,09:20:00
Morning,Buy,2699.0,2699.5,0.5,False,2025-03-28,09:25:00
Morning,Sell,2700.0,2704.0,-4.0,False,2025-03-28,09:30:00
Morning,Sell,2704.5,2706.0,-1.5,False,2025-03-28,09:35:00
Morning,Sell,2705.5,2701.0,4.5,False,2025-03-28,09:40:00
Morning,Buy,2700.5,2696.0,-4.5,False,2025-03-28,09:45:00
Morning,Buy,2695.5,2693.5,-2.0,False,2025-03-28,09:50:00
Morning,Buy,2693.5,2690.5,-3.0,False,2025-03-28,09:55:00
Morning,Buy,2690.5,2691.0,0.5,False,2025-03-28,10:00:00
Morning,Sell,2691.0,2689.0,2.0,False,2025-03-28,10:05:00
Morning,Buy,2689.0,2691.5,2.5,False,2025-03-28,10:10:00
Morning,Sell,2691.5,2697.5,-6.0,False,2025-03-28,10:15:00
Morning,Sell,2697.0,2696.5,0.5,False,2025-03-28,10:20:00
Morning,Buy,2696.0,2691.0,-5.0,False,2025-03-28,10:25:00
Morning,Buy,2691.0,2691.0,0.0,False,2025-03-28,10:30:00
Morning,,2691.0,,0.0,False,2025-03-28,10:35:00
Morning,Buy,2688.5,2695.0,6.5,False,2025-03-28,10:40:00
Morning,Sell,2695.0,2693.5,1.5,False,2025-03-28,10:45:00
Morning,Buy,2693.5,2698.0,4.5,False,2025-03-28,10:50:00
Morning,Sell,2698.0,2700.5,-2.5,False,2025-03-28,10:55:00
Morning,Sell,2700.5,2699.0,1.5,False,2025-03-28,11:00:00
Morning,Buy,2699.5,2699.0,-0.5,False,2025-03-28,11:05:00
Morning,Buy,2699.0,2704.5,5.5,False,2025-03-28,11:10:00
Morning,Sell,2704.5,2701.5,3.0,False,2025-03-28,11:15:00
Morning,Buy,2701.5,2701.5,0.0,False,2025-03-28,11:20:00
Morning,,2701.5,,0.0,False,2025-03-28,11:25:00
Morning,Sell,2702.0,2701.0,1.0,False,2025-03-28,11:30:00
Morning,Buy,2630.5,2624.5,-6.0,False,2025-03-31,09:00:00
Morning,Buy,2624.5,2615.5,-9.0,False,2025-03-31,09:05:00
Morning,Buy,2616.0,2603.5,-12.5,False,2025-03-31,09:10:00
Morning,Buy,2603.5,2591.5,-12.0,False,2025-03-31,09:15:00
Morning,Buy,2592.0,2598.0,6.0,False,2025-03-31,09:20:00
Morning,Sell,2599.5,2613.5,-14.0,False,2025-03-31,09:25:00
Morning,Sell,2614.0,2612.0,2.0,False,2025-03-31,09:30:00
Morning,Buy,2612.0,2616.0,4.0,False,2025-03-31,09:35:00
Morning,Sell,2616.5,2613.0,3.5,False,2025-03-31,09:40:00
Morning,Buy,2613.0,2623.0,10.0,False,2025-03-31,09:45:00
Morning,Sell,2623.0,2628.5,-5.5,False,2025-03-31,09:50:00
Morning,Sell,2628.5,2627.0,1.5,False,2025-03-31,09:55:00
Morning,Buy,2627.5,2642.5,15.0,True,2025-03-31,10:00:00
Morning,Sell,2640.0,2643.0,-3.0,False,2025-03-31,10:05:00
Morning,Sell,2642.5,2642.5,0.0,False,2025-03-31,10:10:00
Morning,,2642.5,,0.0,False,2025-03-31,10:15:00
Morning,Buy,2640.5,2638.5,-2.0,False,2025-03-31,10:20:00
Morning,Buy,2638.5,2632.5,-6.0,False,2025-03-31,10:25:00
Morning,Buy,2633.5,2628.5,-5.0,False,2025-03-31,10:30:00
Morning,Buy,2629.0,2631.5,2.5,False,2025-03-31,10:35:00
Morning,Sell,2631.0,2639.0,-8.0,False,2025-03-31,10:40:00
Morning,Sell,2639.5,2639.5,0.0,False,2025-03-31,10:45:00
Morning,,2639.5,,0.0,False,2025-03-31,10:50:00
Morning,Buy,2635.5,2632.0,-3.5,False,2025-03-31,10:55:00
Morning,Buy,2631.5,2629.5,-2.0,False,2025-03-31,11:00:00
Morning,Buy,2629.5,2626.5,-3.0,False,2025-03-31,11:05:00
Morning,Buy,2626.0,2631.0,5.0,False,2025-03-31,11:10:00
Morning,Sell,2631.5,2627.0,4.5,False,2025-03-31,11:15:00
Morning,Buy,2627.5,2629.0,1.5,False,2025-03-31,11:20:00
Morning,Sell,2629.5,2629.5,0.0,False,2025-03-31,11:25:00
Morning,,2629.5,,0.0,False,2025-03-31,11:30:00
Morning,Buy,2650.5,2651.0,0.5,False,2025-04-01,09:05:00
Morning,Sell,2651.5,2649.0,2.5,False,2025-04-01,09:10:00
Morning,Buy,2649.0,2651.0,2.0,False,2025-04-01,09:15:00
Morning,Sell,2651.5,2648.5,3.0,False,2025-04-01,09:20:00
Morning,Buy,2648.5,2647.0,-1.5,False,2025-04-01,09:25:00
Morning,Buy,2647.0,2635.5,-11.5,False,2025-04-01,09:30:00
Morning,Buy,2636.0,2645.5,9.5,False,2025-04-01,09:35:00
Morning,Sell,2645.5,2638.5,7.0,False,2025-04-01,09:40:00
Morning,Buy,2639.0,2642.5,3.5,False,2025-04-01,09:45:00
Morning,Sell,2642.0,2632.0,10.0,False,2025-04-01,09:50:00
Morning,Buy,2632.5,2635.5,3.0,False,2025-04-01,09:55:00
Morning,Sell,2635.5,2626.0,9.5,False,2025-04-01,10:00:00
Morning,Buy,2625.5,2627.0,1.5,False,2025-04-01,10:05:00
Morning,Sell,2627.0,2625.5,1.5,False,2025-04-01,10:10:00
Morning,Buy,2626.0,2627.5,1.5,False,2025-04-01,10:15:00
Morning,Sell,2627.0,2629.5,-2.5,False,2025-04-01,10:20:00
Morning,Sell,2630.0,2630.5,-0.5,False,2025-04-01,10:25:00
Morning,Sell,2630.5,2624.5,6.0,False,2025-04-01,10:30:00
Morning,Buy,2624.0,2627.0,3.0,False,2025-04-01,10:35:00
Morning,Sell,2627.0,2631.0,-4.0,False,2025-04-01,10:40:00
Morning,Sell,2631.5,2634.0,-2.5,False,2025-04-01,10:45:00
Morning,Sell,2634.0,2635.0,-1.0,False,2025-04-01,10:50:00
Morning,Sell,2635.5,2632.0,3.5,False,2025-04-01,10:55:00
Morning,Buy,2632.0,2627.5,-4.5,False,2025-04-01,11:00:00
Morning,Buy,2627.0,2623.0,-4.0,False,2025-04-01,11:05:00
Morning,Buy,2623.5,2626.0,2.5,False,2025-04-01,11:10:00
Morning,Sell,2626.0,2625.0,1.0,False,2025-04-01,11:15:00
Morning,Buy,2625.0,2625.0,0.0,False,2025-04-01,11:20:00
Morning,,2625.5,,0.0,False,2025-04-01,11:25:00
Morning,Buy,2623.5,2623.0,-0.5,False,2025-04-01,11:30:00
Morning,Buy,2632.0,2628.0,-4.0,False,2025-04-02,09:05:00
Morning,Buy,2627.5,2619.0,-8.5,False,2025-04-02,09:10:00
Morning,Buy,2619.0,2609.0,-10.0,False,2025-04-02,09:15:00
Morning,Buy,2609.0,2607.5,-1.5,False,2025-04-02,09:20:00
Morning,Buy,2608.0,2599.5,-8.5,False,2025-04-02,09:25:00
Morning,Buy,2600.0,2605.0,5.0,False,2025-04-02,09:30:00
Morning,Sell,2605.5,2603.5,2.0,False,2025-04-02,09:35:00
Morning,Buy,2603.0,2605.0,2.0,False,2025-04-02,09:40:00
Morning,Sell,2605.5,2600.5,5.0,False,2025-04-02,09:45:00
Morning,Buy,2600.5,2600.5,0.0,False,2025-04-02,09:50:00
Morning,,2600.5,,0.0,False,2025-04-02,09:55:00
Morning,Sell,2601.0,2604.0,-3.0,False,2025-04-02,10:00:00
Morning,Sell,2604.5,2603.5,1.0,False,2025-04-02,10:05:00
Morning,Buy,2604.0,2612.5,8.5,False,2025-04-02,10:10:00
Morning,Sell,2612.0,2612.5,-0.5,False,2025-04-02,10:15:00
Morning,Sell,2612.5,2615.0,-2.5,False,2025-04-02,10:20:00
Morning,Sell,2615.0,2624.0,-9.0,False,2025-04-02,10:25:00
Morning,Sell,2623.5,2629.0,-5.5,False,2025-04-02,10:30:00
Morning,Sell,2630.0,2637.5,-7.5,False,2025-04-02,10:35:00
Morning,Sell,2638.0,2643.0,-5.0,False,2025-04-02,10:40:00
Morning,Sell,2642.5,2639.0,3.5,False,2025-04-02,10:45:00
Morning,Buy,2639.0,2644.5,5.5,False,2025-04-02,10:50:00
Morning,Sell,2644.5,2639.0,5.5,False,2025-04-02,10:55:00
Morning,Buy,2639.5,2638.0,-1.5,False,2025-04-02,11:00:00
Morning,Buy,2638.0,2639.0,1.0,False,2025-04-02,11:05:00
Morning,Sell,2638.5,2640.0,-1.5,False,2025-04-02,11:10:00
Morning,Sell,2640.5,2639.0,1.5,False,2025-04-02,11:15:00
Morning,Buy,2639.5,2638.5,-1.0,False,2025-04-02,11:20:00
Morning,Buy,2638.5,2641.5,3.0,False,2025-04-02,11:25:00
Morning,Sell,2641.5,2643.0,-1.5,False,2025-04-02,11:30:00
Morning,Sell,2500.5,2510.0,-9.5,False,2025-04-03,09:05:00
Morning,Sell,2510.0,2525.0,-15.0,False,2025-04-03,09:10:00
Morning,Sell,2526.5,2553.5,-27.0,False,2025-04-03,09:15:00
Morning,Sell,2553.5,2575.0,-21.5,False,2025-04-03,09:20:00
Morning,Sell,2575.0,2560.0,15.0,True,2025-04-03,09:25:00
Morning,Buy,2566.0,2565.0,-1.0,False,2025-04-03,09:30:00
Morning,Buy,2565.0,2565.0,0.0,False,2025-04-03,09:35:00
Morning,,2564.5,,0.0,False,2025-04-03,09:40:00
Morning,Buy,2549.5,2551.0,1.5,False,2025-04-03,09:45:00
Morning,Sell,2551.5,2536.5,15.0,True,2025-04-03,09:50:00
Morning,Buy,2539.0,2540.0,1.0,False,2025-04-03,09:55:00
Morning,Sell,2541.0,2547.5,-6.5,False,2025-04-03,10:00:00
Morning,Sell,2547.5,2547.5,0.0,False,2025-04-03,10:05:00
Morning,,2547.5,,0.0,False,2025-04-03,10:10:00
Morning,Buy,2545.5,2536.0,-9.5,False,2025-04-03,10:15:00
Morning,Buy,2536.5,2537.5,1.0,False,2025-04-03,10:20:00
Morning,Sell,2536.5,2526.5,10.0,False,2025-04-03,10:25:00
Morning,Buy,2527.0,2522.0,-5.0,False,2025-04-03,10:30:00
Morning,Buy,2522.0,2529.5,7.5,False,2025-04-03,10:35:00
Morning,Sell,2529.5,2530.5,-1.0,False,2025-04-03,10:40:00
Morning,Sell,2530.5,2534.5,-4.0,False,2025-04-03,10:45:00
Morning,Sell,2534.5,2532.5,2.0,False,2025-04-03,10:50:00
Morning,Buy,2532.5,2537.5,5.0,False,2025-04-03,10:55:00
Morning,Sell,2537.5,2540.0,-2.5,False,2025-04-03,11:00:00
Morning,Sell,2539.5,2535.5,4.0,False,2025-04-03,11:05:00
Morning,Buy,2535.0,2533.0,-2.0,False,2025-04-03,11:10:00
Morning,Buy,2533.0,2525.5,-7.5,False,2025-04-03,11:15:00
Morning,Buy,2526.0,2524.5,-1.5,False,2025-04-03,11:20:00
Morning,Buy,2525.0,2516.0,-9.0,False,2025-04-03,11:25:00
Morning,Buy,2516.5,2518.0,1.5,False,2025-04-03,11:30:00
Morning,Sell,2427.5,2427.5,0.0,False,2025-04-04,09:00:00
Morning,,2428.0,,0.0,False,2025-04-04,09:05:00
Morning,Buy,2409.5,2424.5,15.0,True,2025-04-04,09:10:00
Morning,Sell,2421.5,2413.5,8.0,False,2025-04-04,09:15:00
Morning,Buy,2414.0,2412.0,-2.0,False,2025-04-04,09:20:00
Morning,Buy,2412.0,2416.5,4.5,False,2025-04-04,09:25:00
Morning,Sell,2416.5,2405.0,11.5,False,2025-04-04,09:30:00
Morning,Buy,2405.5,2391.5,-14.0,False,2025-04-04,09:35:00
Morning,Buy,2391.5,2382.0,-9.5,False,2025-04-04,09:40:00
Morning,Buy,2382.0,2384.5,2.5,False,2025-04-04,09:45:00
Morning,Sell,2385.0,2389.5,-4.5,False,2025-04-04,09:50:00
Morning,Sell,2390.0,2392.5,-2.5,False,2025-04-04,09:55:00
Morning,Sell,2392.5,2394.5,-2.0,False,2025-04-04,10:00:00
Morning,Sell,2395.0,2385.5,9.5,False,2025-04-04,10:05:00
Morning,Buy,2386.0,2382.0,-4.0,False,2025-04-04,10:10:00
Morning,Buy,2383.0,2389.0,6.0,False,2025-04-04,10:15:00
Morning,Sell,2389.0,2410.0,-21.0,False,2025-04-04,10:20:00
Morning,Sell,2410.0,2397.0,13.0,False,2025-04-04,10:25:00
Morning,Buy,2397.0,2387.0,-10.0,False,2025-04-04,10:30:00
Morning,Buy,2387.0,2379.0,-8.0,False,2025-04-04,10:35:00
Morning,Buy,2378.5,2372.5,-6.0,False,2025-04-04,10:40:00
Morning,Buy,2372.0,2376.0,4.0,False,2025-04-04,10:45:00
Morning,Sell,2376.0,2372.0,4.0,False,2025-04-04,10:50:00
Morning,Buy,2371.5,2376.0,4.5,False,2025-04-04,10:55:00
Morning,Sell,2376.0,2380.5,-4.5,False,2025-04-04,11:00:00
Morning,Sell,2380.5,2400.5,-20.0,False,2025-04-04,11:05:00
Morning,Sell,2400.5,2394.5,6.0,False,2025-04-04,11:10:00
Morning,Buy,2394.0,2393.0,-1.0,False,2025-04-04,11:15:00
Morning,Buy,2392.5,2391.5,-1.0,False,2025-04-04,11:20:00
Morning,Buy,2391.5,2389.5,-2.0,False,2025-04-04,11:25:00
Morning,Buy,2389.5,2387.0,-2.5,False,2025-04-04,11:30:00
Morning,Buy,2250.0,2265.0,15.0,True,2025-04-07,09:05:00
Morning,Buy,2237.5,2252.5,15.0,True,2025-04-07,09:10:00
Morning,Sell,2247.5,2232.5,15.0,True,2025-04-07,09:15:00
Morning,Sell,2263.0,2248.0,15.0,True,2025-04-07,09:20:00
Morning,Buy,2243.5,2258.0,14.5,False,2025-04-07,09:25:00
Morning,Sell,2258.0,2284.5,-26.5,False,2025-04-07,09:30:00
Morning,Sell,2285.0,2315.0,-30.0,False,2025-04-07,09:35:00
Morning,Sell,2315.5,2300.5,15.0,True,2025-04-07,09:40:00
Morning,Buy,2298.0,2283.5,-14.5,False,2025-04-07,09:45:00
Morning,Buy,2284.0,2299.0,15.0,True,2025-04-07,09:50:00
Morning,Sell,2311.0,2334.0,-23.0,False,2025-04-07,09:55:00
Morning,Sell,2334.0,2321.5,12.5,False,2025-04-07,10:00:00
Morning,Buy,2321.5,2336.5,15.0,True,2025-04-07,10:05:00
Morning,Sell,2343.5,2339.5,4.0,False,2025-04-07,10:10:00
Morning,Buy,2340.0,2331.0,-9.0,False,2025-04-07,10:15:00
Morning,Buy,2331.5,2346.5,15.0,True,2025-04-07,10:20:00
Morning,Sell,2348.0,2333.0,15.0,True,2025-04-07,10:25:00
Morning,Buy,2321.0,2323.0,2.0,False,2025-04-07,10:30:00
Morning,Sell,2323.5,2308.5,15.0,True,2025-04-07,10:35:00
Morning,Buy,2311.5,2309.5,-2.0,False,2025-04-07,10:40:00
Morning,Buy,2309.0,2314.0,5.0,False,2025-04-07,10:45:00
Morning,Sell,2313.5,2314.0,-0.5,False,2025-04-07,10:50:00
Morning,Sell,2313.5,2310.5,3.0,False,2025-04-07,10:55:00
Morning,Buy,2310.5,2315.5,5.0,False,2025-04-07,11:00:00
Morning,Sell,2316.0,2309.5,6.5,False,2025-04-07,11:05:00
Morning,Buy,2310.0,2303.0,-7.0,False,2025-04-07,11:10:00
Morning,Buy,2303.0,2312.5,9.5,False,2025-04-07,11:15:00
Morning,Sell,2313.0,2301.5,11.5,False,2025-04-07,11:20:00
Morning,Buy,2301.0,2293.5,-7.5,False,2025-04-07,11:25:00
Morning,Buy,2293.0,2292.0,-1.0,False,2025-04-07,11:30:00
Morning,Buy,2399.0,2414.0,15.0,True,2025-04-08,09:05:00
Morning,Sell,2444.5,2458.0,-13.5,False,2025-04-08,09:10:00
Morning,Sell,2458.0,2443.0,15.0,True,2025-04-08,09:15:00
Morning,Buy,2443.0,2438.0,-5.0,False,2025-04-08,09:20:00
Morning,Buy,2438.5,2431.0,-7.5,False,2025-04-08,09:25:00
Morning,Buy,2431.0,2446.0,15.0,True,2025-04-08,09:30:00
Morning,Sell,2441.5,2426.5,15.0,True,2025-04-08,09:35:00
Morning,Buy,2436.0,2451.0,15.0,True,2025-04-08,09:40:00
Morning,Sell,2443.5,2452.0,-8.5,False,2025-04-08,09:45:00
Morning,Sell,2452.0,2455.5,-3.5,False,2025-04-08,09:50:00
Morning,Sell,2456.0,2441.0,15.0,True,2025-04-08,09:55:00
Morning,Buy,2444.0,2441.5,-2.5,False,2025-04-08,10:00:00
Morning,Buy,2441.0,2444.5,3.5,False,2025-04-08,10:05:00
Morning,Sell,2445.0,2442.0,3.0,False,2025-04-08,10:10:00
Morning,Buy,2441.5,2436.5,-5.0,False,2025-04-08,10:15:00
Morning,Buy,2436.0,2443.5,7.5,False,2025-04-08,10:20:00
Morning,Sell,2443.5,2434.5,9.0,False,2025-04-08,10:25:00
Morning,Buy,2434.0,2435.5,1.5,False,2025-04-08,10:30:00
Morning,Sell,2435.0,2453.0,-18.0,False,2025-04-08,10:35:00
Morning,Sell,2453.0,2462.5,-9.5,False,2025-04-08,10:40:00
Morning,Sell,2462.5,2458.5,4.0,False,2025-04-08,10:45:00
Morning,Buy,2459.0,2452.5,-6.5,False,2025-04-08,10:50:00
Morning,Buy,2452.0,2450.0,-2.0,False,2025-04-08,10:55:00
Morning,Buy,2450.0,2444.0,-6.0,False,2025-04-08,11:00:00
Morning,Buy,2444.0,2444.5,0.5,False,2025-04-08,11:05:00
Morning,Sell,2444.0,2448.0,-4.0,False,2025-04-08,11:10:00
Morning,Sell,2448.0,2446.5,1.5,False,2025-04-08,11:15:00
Morning,Buy,2447.0,2442.5,-4.5,False,2025-04-08,11:20:00
Morning,Buy,2443.0,2436.0,-7.0,False,2025-04-08,11:25:00
Morning,Buy,2437.0,2437.0,0.0,False,2025-04-08,11:30:00
Morning,,2365.5,,0.0,False,2025-04-09,09:05:00
Morning,Buy,2356.5,2371.5,15.0,True,2025-04-09,09:10:00
Morning,Sell,2379.0,2364.0,15.0,True,2025-04-09,09:15:00
Morning,Buy,2376.5,2365.0,-11.5,False,2025-04-09,09:20:00
Morning,Buy,2365.0,2368.5,3.5,False,2025-04-09,09:25:00
Morning,Sell,2368.5,2377.5,-9.0,False,2025-04-09,09:30:00
Morning,Sell,2378.5,2376.5,2.0,False,2025-04-09,09:35:00
Morning,Buy,2377.0,2389.0,12.0,False,2025-04-09,09:40:00
Morning,Sell,2389.5,2380.5,9.0,False,2025-04-09,09:45:00
Morning,Buy,2380.5,2381.5,1.0,False,2025-04-09,09:50:00
Morning,Sell,2381.5,2386.0,-4.5,False,2025-04-09,09:55:00
Morning,Sell,2385.5,2384.0,1.5,False,2025-04-09,10:00:00
Morning,Buy,2384.5,2384.5,0.0,False,2025-04-09,10:05:00
Morning,,2384.5,,0.0,False,2025-04-09,10:10:00
Morning,Sell,2387.0,2392.0,-5.0,False,2025-04-09,10:15:00
Morning,Sell,2392.5,2384.5,8.0,False,2025-04-09,10:20:00
Morning,Buy,2384.5,2381.0,-3.5,False,2025-04-09,10:25:00
Morning,Buy,2380.5,2384.0,3.5,False,2025-04-09,10:30:00
Morning,Sell,2384.5,2387.5,-3.0,False,2025-04-09,10:35:00
